,id,T,formula,Ag2Gd,Ag2GeIn2Se6,Ag2HgSe4Sn,Ag2Se,Ag36Te22Tl7,Ag3AsSe3,Ag3AuTe2,Ag4Nd3Sn4,Ag4Pr3Sn4,Ag7AsSe6,Ag8GeSe6,Ag8Se6Sn,Ag9GaSe6,AgAsSe2,AgAsSe2,AgBiSe2,AgBiTe2,AgBr5Pb2,AgGaSe2,AgGd,AgGdGe,AgISe3,AgIn5Se8,AgIn5Se8,AgIn5Te8,AgInSe2,AgSe,AgSe,AgSe2Tl,AgTe2Tl,AgTe2Tl3,AgTeTl,Al12Re,Al2As3Na2,Al2K2Sb3,Al2NaSb,Al3Ce2Ge4,Al3Ge4Nd2,Al3Ge4Pr2,AlAs4Ca3Na3,AlKTe2,As12CeFe4,As12CeFe4,As12CeRu4,As12Fe4Pr,As12Fe4Pr,As12LaRu4,As12PrRu4,As22Ba13Si6Sn8,As2Cd,As2Cd,As2Cd3,As2Cd3,As2CdGe,As2CdGe,As2CdSn,As2CdSn,As2Co,As2Co,As2Cu,As2Fe,As2Ge2Te5,As2Ge2Te5,As2Ge3Te6,As2Ge3Te6,As2Ge4Te7,As2Ge4Te7,As2Ge5Te8,As2Ge5Te8,As2GeTe4,As2GeTe4,As2GeZn,As2GeZn,As2Se3,As2Se3,As2SnZn,As2SnZn,As2Te3,As2Te3,As2Zn,As2Zn,As2Zn3,As2Zn3,As3Ba2Cd2,As3Cd2I,As3Cd2I,As3Co,As3Ga2K2,As3Ga2Na2,As3In2K2,As3Rb2,As4Ba3Cd2,As4Ba3Sn2,As4Ca3In2,As4Cd2Ge,As4Cd2Ge,As4Cu3,As4Ga2Sr3,As4Ga3K3,As4GaNa3Sr3,As4GeTe7,As4GeTe7,As4Se3,As5ITe7,As5ITe7,As6Ca5Ga2,As6Ca5Sn2,As6Cu7Se13,As6Cu7Se13,As6Sn2Sr5,AsCd,AsCd,AsCu3Se4,AsCuSe2,AsCuSe2,AsLaTe,AsPb2Pd3,AsSb,AsSe,AsSe,AsSe2Tl,AsSe4Tl3,AsTe,AsTe,AsZn,AsZn,AuBi8Br9Sb,AuNi2Sn4,AuSn,AuTe2,Ba11Cd6Sb12,Ba2Cd2KSb3,Ba2Cd2Sb3,Ba2CeInTe5,Ba2Sb3,Ba2SiTe4,Ba3Cd2Sb4,Ba3Sn5,Ba5In2Sb6,Ba5In4Sb6,Ba7Ga4Sb9,BaCaSn3,BaCd2,BaFe4Sb12,BaGa2,BaGa2P2,BaGa4,BaGe5,BaIn2,BaMnSb2,BaSn2,Bi14Br16Pd,Bi2BrInSe4,Bi2Ge3Te6,Bi2GeTe4,Bi2Pb2Se5,Bi2Pb2Te5,Bi2PbTe4,Bi2Pd5,Bi2Se3,Bi2Te3,Bi34Br37Ir3,Bi37Br48In,Bi3BrSe4,Bi3IIn2Se7,Bi3Pd8,Bi3Se4,Bi4Br4Ga,Bi4GeTe7,Bi4Pb7Se13,Bi4PbTe7,Bi4SnTe7,Bi4Te3,Bi6Br7,Bi6PbTe10,Bi8Se9,Bi8Te9,BiBr4Te2,BiGa2Se4,BiIIn2Se4,BiIn2,BiSe,BiSe2Tl,BiTe,BiTe2Tl,Br2PdSe6,Br2PdSe6,Br2Tl,Br4GaTl,Br5Sn2Tl,Br6Pb2Pd,Br6PdTe2,Br6TeTl2,BrCuSe3,BrIn5Se5,Ca10LiMgSb9,Ca2Cd2KSb3,Ca2Co2O5,Ca2Co2O5,Ca2Ge2InLi,Ca2Ge3Li,Ca3Ga2P4,Ca3Ga4Ni4,Ca3Ga5,Ca3Ga8,Ca5Ga2Sb6,Ca5In2Sb6,Ca6Cu2Sn7,Ca7Ni4Sn13,CaFe4Sb12,CaGa2,CaGa2Ni,CaGa2P2,CaGe2Li,CaIn2,CaIn2Ni,Cd12In48K23Na8,Cd13In26Se54,Cd13In26Se54,Cd13Sb10,Cd13Sb10,Cd2Ce,Cd2Eu2KSb3,Cd2Gd,Cd2Hg,Cd2KSb3Sr2,Cd2Nd,Cd2Pr,Cd3Sb3Tl2,Cd4GeSe6,Cd4GeSe6,Cd6Sb12Sr11,Cd6Sb5,Cd6Sb5,CdCu2Se4Sn,CdCuGd,CdEuGe,CdEuSn,CdGa2Se4,CdGa2Te4,CdGaGd,CdGaSm,CdGd,CdGdPd,CdGe2Nd2,CdGe2Pr2,CdGe2Sm2,CdGeTe4Tl2,CdHg2,CdIn2Se4,CdIn2Se4,CdIn2Te4,CdK2Sb2Sr,CdSb,CdSb,CdSbTl,CdSe,CdSe,CdSe2,CdSe2,CdSe2Tl,CdSnTe4Tl2,CdTb,CdTe,CdTe2Tl,CdTe4Tl2,Ce11Sn10,Ce2Ga3Ru2,Ce2Ge2In,Ce2Ge6Li,Ce2In3Ru2,Ce2Te3,Ce3In5,Ce3Sb5Ti,Ce3Sn,Ce3Sn5,Ce3Sn7,Ce3Tl,Ce4Co2Sn5,Ce5In4Pt2,Ce5Li2Sn7,Ce5Sn3,Ce5Sn4,CeCoGe2,CeCoSb2,CeCrGe3,CeFe4Sb12,CeFe4Sb12,CeFeGe2,CeFeSb2,CeGa2Ni,CeGe2Ni,CeGe3V,CeIn2,CeIn2Ni,CeNi5Sn,CeNiSb2,CeNiSn2,CeRbTe2,CeRu4Sb12,CeSb2,CeSbTe,CeSnZn,CeTe2,Co2Dy3In4,Co2Ga7Mg3,Co2La3Sn7,Co3Se4,Co4Sb12Sn,Co4Sb12Sn,CoGd5Sb2,CoGd6Te2,CoGdSn2,CoIn2Se4,CoPrSb2,CoRh2Se4,CoSb2,CoSb2,CoSb3,CoSe2,CrCu2Se4,CrLaSb3,CrRh2Se4,CrSbSe3,Cs2In2Sb3,Cs2In3,Cs2Mn3Te4,Cs2PdSb2,Cs3Sb,Cs5Sb8,Cs6GaK3Sb4,CsCuTe4Y2,CsGa7,CsNdTe2,Cu10PSe6,Cu2GeHgTe4,Cu2HgSe4Sn,Cu2HgSnTe4,Cu2LiP,Cu2LiP2Y,Cu2Se,Cu3Nd3Sb4,Cu3Pr3Sb4,Cu3Sb4Sm3,Cu3SbSe4,Cu3Se2,Cu3Se2,Cu3Se4V,Cu4In9Se16,Cu4In9Se16,Cu4Pr3Sn4,Cu8GeSe6,CuFeSe2,CuGdIn,CuInSe2,CuInSm,CuRh2Se4,CuRh2Se4,CuSbSe2,CuSbSe2,CuSe,CuSe,CuTe3Tl4,Dy2InPd2,DyGa4Ti2,DyMnSn2,Eu10Mn6Sb13,Eu11InSb9,Eu14InSb11,Eu14MnSb11,Eu2In,Eu8In3,EuIn2,EuIn2Ni,EuInPd,EuRu4Sb12,EuSn,EuSnZn,Fe2Ga6Sc3,Fe4NdSb12,Fe4PrSb12,Fe4PrSb12,Fe4Sb12Sr,FeGe2La,FeGe2Nd,FeGe2Pr,FePb4Sb6Se14,FePrSb2,FeRh2Se4,FeSb2Sm,FeSe2,Ga13K3,Ga13Na7,Ga16Se33Zn4,Ga29In12Na17,Ga2HgSe4,Ga2HgTe4,Ga2K2Sb3,Ga2LaNi,Ga2Mg,Ga2Mg5,Ga2Nd3Ni6,Ga2NdNi,Ga2Ni6Pr3,Ga2NiPr,Ga2NiSm,Ga2NiY,Ga2PbSe4,Ga2Sc,Ga2Se3,Ga2Se3,Ga2Se4Zn,Ga2Sr,Ga2Te3,Ga2Te3,Ga2Te4Zn,Ga2Te5,Ga2Te5,Ga2Y,Ga39Na22,Ga3ITe3,Ga3InTe5,Ga3K2,Ga3Zr2,Ga4GePb4Se12,Ga4HoTi2,Ga4LiY,Ga4ScTi2,Ga4ScV2,Ga4Se7Sn,Ga4Se7Sn,Ga4TbTi2,Ga4Ti2Y,Ga5Mg2,Ga5Sc3,Ga5Y3,Ga5Zr3,Ga7Rb,Ga7Te10,Ga7Te10,Ga8Ge15Na4,GaGdPd,GaInSe3,GaInSe3,GaMg2,GaSb,GaSb,GaSe2,GaSe2,GaSm3,GaTe,GaTe2Tl,Gd11Ge4In6,Gd11In9Ni4,Gd11In9Pd4,Gd2Ge4Ti3,Gd2In,Gd2InPd2,Gd4NiTe2,Gd5NiSb2,Gd5Sb3,Gd5Sn3,Gd5Sn4,Gd6NiTe2,GdGePd,GdIn,GdIn2Ni,GdInNi,GdInPd,GdNiSn,GdPdSn,GdPdZn,Ge15In8K4,Ge16K14Zn,Ge16Rb14Zn,Ge17K3,Ge20In3K4,Ge23K4,Ge2InLiSr2,Ge2InNd2,Ge2Na4Te5,Ge2Sc,Ge2Se5Tl2,Ge2Y,Ge3LiSr2,Ge3PrV,Ge4Lu2Nb3,Ge4Ni4Pr3,Ge4Ru2Sm3,Ge4Se9,Ge4Se9,Ge4Tb2Ti3,Ge5Y3,Ge8NaRb7,GeHg2Se4,GeHgTe4Tl2,GeI3Tl,GeIn4La3,GeMnTe4Tl2,GeSe,GeSe,GeSe2,GeSe2,GeTe,GeTe,GeTe3Tl2,GeTe3Tl3,GeTe5Tl2,HfLa3Sb5,Hg2Se4Sn,Hg3Te4Tl2,HgIn,HgIn2Se4,HgIn2Te4,HgSe4SiTl2,HgSe4SnTl2,HgSnTe4Tl2,HgTh2,Ho2InPd2,HoSbZr,I5InPb2,IIn3Te3,In11K8,In11Nd5Ni6,In11Ni6Pr5,In11Rb8,In12Te23,In2K2Sb3,In2La,In2Na2Sb3,In2NiPr,In2NiTb,In2NiY,In2Pb4Sb4Se13,In2Rb2Sb3,In2Sb6Sr5,In2Sb6Zn9,In2Sb6Zn9,In2Se3,In2Se3,In2Se4Zn,In2Sr,In2Te3,In2Te4Zn,In2Te5,In3MgSr,In3Rb2,In41K17,In4Ni2Tb5,In4Pd2Tb5,In5La3,In5Nd3,In5Pr3,In5Sm3,In5Y3,In7K2Sr,In7Te10,In8Nd4Ni7,In8Ni7Pr4,In8Ni7Sm4,In9KNa3,In9Li2Y5,In9Ni4Tb11,In9Se14,In9Se14,InPd2Tb2,InTe2Tl,K2LiSn4,KLaTe2,La3Sn4,La3Sn5,La3Sn7,La3Tl,LaNiSn2,LaRu4Sb12,LaSb2,LaSbTe,LaSn2,LaTe2,Li2Sm5Sn7,LiRb2Sn4,MnPr4Sb9,MnSb11Yb14,MnSn2Y,MnSnTe4Tl2,Na2Sn4Sr,Na3Sb,Nd11Sn10,Nd2Sn3,Nd3Ni2Sn7,Nd3Sb5Ti,Nd3Tl,Nd5Sn3,Nd5Sn4,NdNi2Sn2,NdNiSn2,NdRbTe2,NdRu4Sb12,NdSb,NdSb2,NdSn2,Ni2Pr3Sn7,Ni2PrSn2,Ni3Se2,Ni5PrSn,Ni6Se5,NiPrSb2,NiPrSn2,NiRh2Se4,NiSb2,NiSb3,NiSe,NiSm2Sn4,Pb2Pd,PbSb2Te4,PbSe,PbTe,Pd5SeTl,PdSe,PdSe2,Pr3Sb5Ti,Pr3Sn5,PrRu4Sb12,PrSb2,PrSn2,Pt2Sn3,Pt8Sb11Sn14,Rb2Te3,Rb3Sb,Rb4Sb6Sn,RbSb2,RbSmTe2,Rh2Se3,Rh3Se8,Rh3Se8,RhSe2,RhSe2,RuSe2,Sb10Zn13,Sb10Zn13,Sb18Zr11,Sb2Se3,Sb2Se3,Sb2SnZn,Sb2TlZn2,Sb2Y,Sb2Zn,Sb2Zn,Sb3Sm4,Sb3Sm5,Sb5Sm3Ti,Sb5Zn6,Sb5Zn6,Sb65Zn84,Sb65Zn84,SbSe2Tl,SbSm,SbSm2,SbTbZr,SbTe2Tl,SbTl,SbZn,SbZn,ScSn2,Se2Sn,Se2Sn,Se2Zn,Se2Zn,Se3SnTl2,Se3Tl2,Se9V2,SeSn,SeSn,SeZn,Si19Te8,Sm11Sn10,Sm4Sn3,Sm5Sn3,Sm5Sn4,SmSnZn,Sn2Y,Sn3Ti2,Sn5Sr3,SnTe3Tl2,SnTe3Tl4,SnTe5Tl2,Te2Y,Te3Tl2,Te3Y2,TeTl,TeZn,TeZn,Th2Tl
92,1509804,1000,Ag2Gd,1,-0.10001,0.097239,0.00681911,0.0324579,0.123658,-0.0317767,-0.00852619,0.0109666,-0.0115713,0.0622944,0.0731058,-0.0993476,0.877049,0.877049,-0.187331,-0.104316,0.0198951,0.103696,0.0531731,-0.0274025,-0.113059,0.0291652,0.0291652,-0.0742424,-0.0143584,0.0588547,0.0588547,0.0437817,-0.00790074,0.0536017,-0.0553424,0.600022,0.0939525,0.0900351,-0.0458888,-0.0722144,-0.298709,0.15348,0.0164647,-0.0923937,-0.0670811,-0.0670811,-0.235536,0.0421109,0.0421109,-0.0228606,0.0165504,0.0136177,0.0831917,0.0831917,-0.0447159,-0.0447159,0.507219,0.507219,0.0813462,0.0813462,0.592986,0.592986,-0.0259975,-0.0821338,-0.101199,-0.101199,-0.103896,-0.103896,-0.0524487,-0.0524487,-0.0994312,-0.0994312,-0.0171494,-0.0171494,-0.0342256,-0.0342256,-0.0903908,-0.0903908,-0.0101819,-0.0101819,0.0264452,0.0264452,-0.0722669,-0.0722669,-0.072128,-0.072128,-0.0686156,-0.0640351,-0.0640351,-0.0168193,0.109944,-0.0490196,-0.11119,0.0309789,-0.0252825,-0.0741095,-0.00461096,-0.137538,-0.137538,-0.0602783,-0.0909039,-0.0114991,0.0189314,0.040878,0.040878,-0.0475478,-0.0492311,-0.0492311,0.0141273,0.0602497,-0.0144788,-0.0144788,-0.100762,0.00688911,0.00688911,-0.0439997,-0.0242803,-0.0242803,0.0250627,-0.123734,0.0257399,-0.00561137,-0.00561137,0.0465629,0.0769308,0.190795,0.190795,0.0679271,0.0679271,-0.0434585,0.0130733,-0.019783,-0.00533294,0.0545462,0.885602,0.827897,-0.115181,0.588246,0.0145245,0.0632288,0.402281,-0.0156935,-0.0286489,0.13889,0.0427247,0.109523,0.451182,0.554973,0.2796,-0.0128539,0.271224,0.520521,0.844052,0.270837,-0.0598002,0.365138,0.775614,0.192213,-0.0157633,-0.00378682,-0.0679315,0.268266,0.620241,0.626417,0.602006,0.519856,0.526211,-0.0736716,-0.00610037,0.51939,0.0683675,0.561006,0.0147455,0.024314,0.0944494,0.0540378,0.255769,-0.067773,0.140734,0.0159714,0.887298,0.117014,-0.00426255,-0.00128594,0.0348513,0.0652503,0.0551289,0.0865839,-0.0863156,-0.0863156,0.0335672,-0.00379452,-0.0388601,-0.126177,0.0138012,0.61995,0.0128135,0.62194,0.0777354,0.00555801,0.0394334,0.0394334,0.0430834,-0.00763222,0.0429444,0.0417062,-0.0212758,-0.0124594,-0.00690352,-0.0170824,0.0478777,0.134069,0.0402523,-0.0230063,-0.0102094,0.00339055,-0.00758567,0.0648432,0.0226082,0.0351221,0.0106923,0.0106923,-0.0104917,-0.0104917,0.0369945,-0.0136296,-0.00415106,-0.0139108,0.0282984,-0.0180128,0.0235544,0.00698713,0.000171771,0.000171771,-0.0129518,-0.0105311,-0.0105311,-0.0256013,0.0338505,-0.0232223,-0.00435,0.0260552,0.024676,0.042069,0.0286377,0.0104487,0.0698956,0.0451928,0.0359797,0.0209979,0.0528174,0.0510988,0.0812046,0.0812046,0.0402674,0.0419493,-0.0258166,-0.0258166,-0.0282397,-0.0038542,-0.0038542,-0.0097443,-0.0097443,0.026679,0.00594642,0.0120948,0.00869463,0.00587047,0.00284873,-0.00691829,0.0863748,0.00911696,-0.0220294,-0.0313981,0.0195616,0.0694478,0.0459185,0.0112075,0.065584,-0.0245728,0.0221018,0.0519304,-0.0166434,-0.0405459,0.051748,-0.0229227,-0.0134891,-0.00110424,-0.0119131,-0.0158752,-0.0158752,0.0490796,0.02776,-0.00948197,0.085348,0.0630604,0.00282842,-0.00601996,-0.0169876,0.0740569,0.00170959,0.0387574,0.00974516,0.0134272,0.0674684,0.0500121,0.0400605,-0.00826188,-0.0181877,-0.00315444,0.0123894,-0.0160074,-0.0160074,-0.0150618,-0.0145814,0.0279694,0.0474532,0.00987916,0.0334201,0.0143215,0.0143215,0.0307689,0.0468785,0.058461,0.0135568,-0.0273726,0.0552232,0.00257773,0.0146902,-0.00425777,0.0342077,-0.00196063,0.0251394,0.0199751,0.0427,0.0311984,0.0339461,0.00425677,-0.0284466,0.00631862,0.0123221,-0.0314205,0.0431111,0.074223,-0.0142778,0.00676062,0.00654591,-0.00444067,0.02875,0.02875,0.0466993,0.000483299,0.000483299,0.0299936,0.00305666,-0.00437774,-0.0116174,0.0729052,0.0512479,0.00160872,0.00160872,0.0584297,0.0584297,-0.0183009,-0.0183009,-0.00558084,0.00700264,-0.0146431,-0.0105373,0.00342718,0.0240561,-0.0109152,0.043364,-0.0165084,0.0153055,0.0683317,0.02321,0.039327,0.0586675,0.030137,0.00335621,-0.0375526,-0.0213636,0.0390683,0.0390683,0.00392577,0.0141138,0.0382328,0.0400959,0.0631915,0.0452854,-0.0147623,0.00640957,0.0628691,0.030161,0.0753196,0.0766787,0.00580496,0.0351452,0.00702659,0.03866,0.0183245,0.0475856,0.029651,0.0525571,0.0127069,0.0924722,0.00192316,0.0696456,0.0648196,0.105431,0.120846,0.0421652,0.0421652,0.00172297,0.0364821,0.0822696,0.0822696,0.0615148,0.0881891,0.0881891,0.0423603,0.0345266,0.0358198,0.110243,0.0694143,0.0467863,-0.0202412,-0.0188269,-0.0169027,0.0337081,0.025378,-0.00966128,-0.00966128,0.0380945,0.0157367,-0.043426,-0.0381503,-0.0259923,-0.0160492,-0.0479339,-0.0387713,-0.0387713,-0.0152152,0.00290281,0.00161801,0.00161801,-0.0461679,-0.0129474,-0.0129474,0.00065594,0.00065594,0.00949133,0.0921341,0.0733032,-0.0323684,-0.00859088,0.0187728,-0.0382276,-0.0337149,-0.0290135,-0.0293417,-0.00151853,-0.00637222,-0.0226256,-0.0096585,-0.0146768,-0.0274118,-0.00478901,-0.0061268,-0.00871367,-0.00887364,-0.0214464,-0.0018939,-0.00159942,0.0521781,0.0147244,0.0119615,0.00540837,-0.00225013,-0.0171711,0.00944451,0.0389601,0.0389273,0.0422087,0.0532402,0.020161,0.00484008,0.0426758,-0.0119453,0.0167131,-0.0197869,0.0136129,0.0136129,0.0384326,6.95577e-06,0.0228593,-0.0232041,0.0638329,0.0230261,0.0139874,-0.00125748,0.0129583,0.0129583,0.00324347,0.00324347,0.0804568,0.0804568,0.0607925,-0.0302805,-0.015815,0.104809,0.0170074,-0.00487117,0.0721072,-0.0309765,-0.0361682,-0.0215941,-0.0172137,0.0322424,0.0625438,0.080699,-0.0234897,-0.0145296,0.0245667,0.0843191,0.00620099,0.00762069,0.0289621,-0.000581314,0.0702266,-0.00201692,0.0436254,0.0434086,0.048149,-0.0159824,0.0263773,0.0372688,-0.0337548,0.122816,0.122816,-0.0139647,-0.0139647,0.0028269,0.00411471,0.0338469,0.0138582,0.0477995,0.030487,0.0335113,0.0290822,0.0821716,-0.0293287,0.0474,0.0454924,-0.0132985,-0.0301611,0.0406992,0.0484208,-0.0058876,0.0660196,0.0157524,0.0653579,0.0241849,0.0570234,0.0150747,0.0404171,0.0404171,0.126959,-0.0141628,-0.0240324,0.0523606,-0.0365737,-0.00136837,0.0210779,0.0171344,0.0787772,0.125206,0.0405699,0.0132261,0.0518028,0.0303387,-0.013747,-0.0314221,0.0361037,0.067358,0.233624,-0.0138198,0.13088,0.0499158,0.0672258,0.0270795,-0.0166309,0.0573348,0.0493617,-0.0461436,0.013043,-0.0147008,0.0529326,-0.00821653,0.000801208,0.0853922,0.019114,0.00598451,0.0375177,-0.0323109,0.0418845,-0.0139501,-0.0126469,0.00928791,0.0719203,0.0395722,-0.0408756,-0.0200827,0.0263561,-0.0506151,0.0415099,-0.000927259,0.0131677,0.0399024,-0.00168541,-0.0173393,-0.0378092,0.0382376,0.0385635,0.0384727,0.00538157,0.0462849,0.0097939,0.0390346,0.0914133,0.0588889,0.016379,0.0650202,0.0638647,-0.0213406,0.00858217,0.00858217,0.0624811,0.0624811,0.0441193,0.0350314,0.0350314,0.040119,0.0172176,0.0172176,0.0249196,0.00872982,0.0796145,0.0427878,0.0427878,0.043677,0.0233831,0.0418738,0.0122903,0.0122903,0.0299346,0.0299346,0.033279,0.0236321,0.0282195,0.0236543,0.0589744,0.0508644,0.0493758,0.0493758,0.00217236,0.0504423,0.0504423,0.0078045,0.0078045,0.0753199,0.0561367,0.00278546,0.0189503,0.0189503,0.0888595,0.0656742,0.00527926,-0.0426471,-0.0107378,0.0336903,0.0031904,0.0424037,0.117304,0.0360849,0.0214918,-0.010988,0.0118948,0.0668041,0.00597142,-0.0234962,0.0966379,0.0500195,0.0500195,0.0905391
