,id,T,formula,database,zT_pred,zT_std
68448,23227,1000,Ga5Mg2,ICSD,0.597632,0.293321
68472,635339,1000,Ga5Sc3,ICSD,0.530997,0.289855
68480,635659,1000,Ga5Y3,ICSD,0.552167,0.283349
68482,635697,1000,Ga5Zr3,ICSD,0.507089,0.303969
68512,2106106,700,Ga7Rb,COD,0.543237,0.315731
68514,400668,700,Ga7Te10,ICSD,1.16707,0.26369
68514,400668,1000,Ga7Te10,ICSD,1.17851,0.307323
68515,634262,700,Ga8Ge15Na4,ICSD,0.561603,0.314959
68556,634238,1000,GaGdPd,ICSD,0.539098,0.328605
68622,634431,700,GaInSe3,ICSD,1.12788,0.300789
68622,634431,1000,GaInSe3,ICSD,1.18832,0.314029
68696,1523635,1000,GaMg2,COD,0.513351,0.305759
68857,9008847,700,GaSb,COD,1.09796,0.307022
68857,9008847,1000,GaSb,COD,1.13583,0.317995
68863,281757,700,GaSe2,ICSD,1.08157,0.320425
68863,281757,1000,GaSe2,ICSD,1.19939,0.322869
68869,1523116,1000,GaSm3,COD,0.501654,0.321354
68876,43328,700,GaTe,ICSD,1.12766,0.311176
68877,1527851,700,GaTe2Tl,COD,1.26404,0.295342
68898,184241,1000,Gd11Ge4In6,ICSD,0.545222,0.312939
68901,167634,1000,Gd11In9Ni4,ICSD,0.537423,0.317241
68902,191480,1000,Gd11In9Pd4,ICSD,0.510041,0.315647
68914,88173,1000,Gd2Ge4Ti3,ICSD,0.562316,0.298815
68920,1522649,1000,Gd2In,COD,0.549106,0.322621
68922,658296,1000,Gd2InPd2,ICSD,0.500491,0.29157
69052,150368,1000,Gd4NiTe2,ICSD,0.509591,0.316587
69069,157337,1000,Gd5NiSb2,ICSD,0.51011,0.299541
69077,601388,1000,Gd5Sb3,ICSD,0.581232,0.318838
69080,636456,1000,Gd5Sn3,ICSD,0.579857,0.316315
69081,636458,1000,Gd5Sn4,ICSD,0.57686,0.321044
69087,260932,1000,Gd6NiTe2,ICSD,0.509844,0.303266
69115,411185,1000,GdGePd,ICSD,0.518399,0.308975
69146,2310167,1000,GdIn,COD,0.54411,0.327538
69147,635832,1000,GdIn2Ni,ICSD,0.593383,0.315308
69153,635836,1000,GdInNi,ICSD,0.534153,0.318795
69154,415506,1000,GdInPd,ICSD,0.517579,0.316432
69230,1522797,1000,GdNiSn,COD,0.520428,0.316427
69271,1522798,1000,GdPdSn,COD,0.508441,0.299235
69273,656591,1000,GdPdZn,ICSD,0.521386,0.309626
69413,636686,700,Ge15In8K4,ICSD,0.504651,0.267096
69414,4118563,1000,Ge16K14Zn,COD,0.511268,0.293653
69416,4118564,1000,Ge16Rb14Zn,COD,0.511502,0.302233
69417,192630,700,Ge17K3,ICSD,0.575284,0.327757
69423,400448,700,Ge20In3K4,ICSD,0.56936,0.294792
69426,26300,700,Ge23K4,ICSD,0.572721,0.323458
69456,4320129,1000,Ge2InLiSr2,COD,0.506665,0.319207
69458,414071,1000,Ge2InNd2,ICSD,0.540295,0.321935
69569,1517992,1000,Ge2Na4Te5,COD,0.581166,0.301599
69681,637839,1000,Ge2Sc,ICSD,0.539442,0.289507
69683,26415,700,Ge2Se5Tl2,ICSD,1.21086,0.289067
69696,76344,1000,Ge2Y,ICSD,0.500731,0.283951
69740,414575,1000,Ge3LiSr2,ICSD,0.533932,0.270727
69793,164893,1000,Ge3PrV,ICSD,0.517286,0.321948
69869,425788,1000,Ge4Lu2Nb3,ICSD,0.514012,0.321406
69890,76512,1000,Ge4Ni4Pr3,ICSD,0.530826,0.32708
69904,1532942,1000,Ge4Ru2Sm3,COD,0.539211,0.316232
69908,2014978,700,Ge4Se9,COD,1.04746,0.324844
69908,2014978,1000,Ge4Se9,COD,1.16231,0.324395
69911,86728,1000,Ge4Tb2Ti3,ICSD,0.565597,0.308023
69966,20612,1000,Ge5Y3,ICSD,0.507178,0.29246
70058,31508,1000,Ge8NaRb7,ICSD,0.513335,0.30997
70106,1532042,700,GeHg2Se4,COD,1.22914,0.329649
70109,4000659,700,GeHgTe4Tl2,COD,1.31875,0.249135
70126,201144,700,GeI3Tl,ICSD,1.24115,0.326815
70133,81469,1000,GeIn4La3,ICSD,0.547836,0.256377
70272,4000661,700,GeMnTe4Tl2,COD,1.29694,0.28692
70483,53906,700,GeSe,ICSD,1.06806,0.320236
70483,53906,1000,GeSe,ICSD,1.1707,0.313239
70484,637858,700,GeSe2,ICSD,1.04798,0.324447
70484,637858,1000,GeSe2,ICSD,1.16162,0.324407
70500,56604,700,GeTe,ICSD,1.07809,0.279477
70500,56604,1000,GeTe,ICSD,1.08778,0.282806
70501,80292,700,GeTe3Tl2,ICSD,1.26558,0.279982
70502,49658,700,GeTe3Tl3,ICSD,1.27722,0.312744
70504,69035,700,GeTe5Tl2,ICSD,1.20323,0.257466
72046,83906,1000,HfLa3Sb5,ICSD,0.56529,0.270299
72191,1531463,700,Hg2Se4Sn,COD,1.23078,0.309478
72227,4000819,700,Hg3Te4Tl2,COD,1.25357,0.323816
72275,1523810,700,HgIn,COD,1.17126,0.327458
72277,5910288,700,HgIn2Se4,COD,1.22177,0.309592
72278,5910237,700,HgIn2Te4,COD,1.19513,0.329448
72366,247763,700,HgSe4SiTl2,ICSD,1.31219,0.323981
72367,247764,700,HgSe4SnTl2,ICSD,1.31813,0.28809
72369,4000660,700,HgSnTe4Tl2,COD,1.29727,0.272903
72375,1522655,1000,HgTh2,COD,0.536347,0.287655
72395,658299,1000,Ho2InPd2,ICSD,0.523072,0.320817
72654,107071,1000,HoSbZr,ICSD,0.508454,0.285243
72872,151997,700,I5InPb2,ICSD,1.22973,0.320459
72934,66032,700,IIn3Te3,ICSD,1.22145,0.3267
73031,370002,1000,In11K8,ICSD,0.546655,0.304193
73034,410093,1000,In11Nd5Ni6,ICSD,0.571588,0.298865
73035,62893,1000,In11Ni6Pr5,ICSD,0.524808,0.289887
73036,370033,1000,In11Rb8,ICSD,0.553085,0.303435
73041,4334474,700,In12Te23,COD,1.16937,0.327528
73067,9015376,1000,In2K2Sb3,COD,0.59351,0.285644
73070,51951,1000,In2La,ICSD,0.52879,0.283705
73094,300192,1000,In2Na2Sb3,ICSD,0.624492,0.276884
73105,411077,1000,In2NiPr,ICSD,0.521506,0.290199
73107,59450,1000,In2NiTb,ICSD,0.585492,0.322259
73108,413459,1000,In2NiY,ICSD,0.514638,0.24245
73130,4302601,700,In2Pb4Sb4Se13,COD,1.21119,0.275503
73140,2005745,1000,In2Rb2Sb3,COD,0.596986,0.293569
73153,36468,1000,In2Sb6Sr5,ICSD,0.536925,0.278053
73155,4302480,700,In2Sb6Zn9,COD,1.13917,0.240093
73155,4302480,1000,In2Sb6Zn9,COD,1.1672,0.298226
73156,1376,700,In2Se3,ICSD,1.12469,0.298038
73156,1376,1000,In2Se3,ICSD,1.17728,0.313843
73159,5910326,700,In2Se4Zn,COD,1.13257,0.315109
73160,414235,1000,In2Sr,ICSD,0.538822,0.302376
73163,44364,700,In2Te3,ICSD,1.17542,0.319352
73164,5910286,700,In2Te4Zn,COD,1.18229,0.318468
73165,2106460,700,In2Te5,COD,1.11853,0.324146
73177,4339489,1000,In3MgSr,COD,0.520671,0.285774
73190,370026,1000,In3Rb2,ICSD,0.563766,0.301145
73215,7221337,1000,In41K17,COD,0.563657,0.303739
73231,186561,1000,In4Ni2Tb5,ICSD,0.537654,0.324863
73241,165134,1000,In4Pd2Tb5,ICSD,0.505525,0.328989
73263,165362,1000,In5La3,ICSD,0.510625,0.284998
73268,640064,1000,In5Nd3,ICSD,0.550028,0.301681
73272,640272,1000,In5Pr3,ICSD,0.547405,0.300489
73288,422711,1000,In5Sm3,ICSD,0.587439,0.322457
73293,165364,1000,In5Y3,ICSD,0.509995,0.283007
73303,165188,1000,In7K2Sr,ICSD,0.593207,0.27741
73308,400669,700,In7Te10,ICSD,1.1762,0.319082
73317,640078,1000,In8Nd4Ni7,ICSD,0.534471,0.305984
73318,640125,1000,In8Ni7Pr4,ICSD,0.538103,0.308458
73319,640146,1000,In8Ni7Sm4,ICSD,0.591244,0.321651
73324,165180,1000,In9KNa3,ICSD,0.583871,0.319588
73328,4309584,1000,In9Li2Y5,COD,0.559744,0.254805
73334,167635,1000,In9Ni4Tb11,ICSD,0.538896,0.326189
73341,4304497,700,In9Se14,COD,1.12462,0.301136
73341,4304497,1000,In9Se14,COD,1.17969,0.312888
73559,658297,1000,InPd2Tb2,ICSD,0.530207,0.328754
73659,1527853,700,InTe2Tl,COD,1.23966,0.320231
73972,411279,1000,K2LiSn4,ICSD,0.573478,0.324187
74422,98654,1000,KLaTe2,ICSD,0.508451,0.294289
74860,423418,1000,La3Sn4,ICSD,0.542631,0.269426
74861,165185,1000,La3Sn5,ICSD,0.546628,0.279261
74862,261872,1000,La3Sn7,ICSD,0.605657,0.28099
74864,1522573,1000,La3Tl,COD,0.510853,0.324228
75044,641595,1000,LaNiSn2,ICSD,0.504224,0.256386
75134,641783,700,LaRu4Sb12,ICSD,0.757318,0.311864
75149,641892,1000,LaSb2,ICSD,0.563217,0.298519
75152,601624,1000,LaSbTe,ICSD,0.514134,0.279011
75163,657383,1000,LaSn2,ICSD,0.534502,0.269244
75167,1521989,1000,LaTe2,COD,0.671592,0.243633
75314,2019431,1000,Li2Sm5Sn7,COD,0.676916,0.303437
75620,411278,1000,LiRb2Sn4,ICSD,0.571041,0.326736
76528,4335332,1000,MnPr4Sb9,COD,0.601054,0.305262
76557,7024693,1000,MnSb11Yb14,COD,0.756364,0.30878
76583,643758,1000,MnSn2Y,ICSD,0.511761,0.233838
76585,4000662,700,MnSnTe4Tl2,COD,1.28986,0.313369
77315,8103057,1000,Na2Sn4Sr,COD,0.613378,0.266604
77360,1010292,1000,Na3Sb,COD,0.502246,0.311964
77851,657377,1000,Nd11Sn10,ICSD,0.539828,0.314578
77898,412926,1000,Nd2Sn3,ICSD,0.633105,0.299951
77905,645653,1000,Nd3Ni2Sn7,ICSD,0.582645,0.307288
77929,4000206,1000,Nd3Sb5Ti,COD,0.575393,0.314512
77932,1523454,1000,Nd3Tl,COD,0.546152,0.324228
77960,657375,1000,Nd5Sn3,ICSD,0.532014,0.312726
77961,657376,1000,Nd5Sn4,ICSD,0.525766,0.314554
77976,645651,1000,NdNi2Sn2,ICSD,0.582843,0.327921
77989,645652,1000,NdNiSn2,ICSD,0.576072,0.316586
78046,98659,1000,NdRbTe2,ICSD,0.518038,0.324646
78063,645809,700,NdRu4Sb12,ICSD,0.766158,0.324205
78077,1526291,1000,NdSb,COD,0.520146,0.29993
78078,602797,1000,NdSb2,ICSD,0.67962,0.326398
78090,54292,1000,NdSn2,ICSD,0.632239,0.290829
78181,646292,1000,Ni2Pr3Sn7,ICSD,0.582383,0.306662
78185,646290,1000,Ni2PrSn2,ICSD,0.572622,0.329264
78277,9009243,700,Ni3Se2,COD,0.758121,0.320538
78342,646285,1000,Ni5PrSn,ICSD,0.51949,0.324215
78362,42078,700,Ni6Se5,ICSD,0.77388,0.322943
78483,646263,1000,NiPrSb2,ICSD,0.559896,0.328687
78487,646289,1000,NiPrSn2,ICSD,0.574614,0.31638
78492,1008058,700,NiRh2Se4,COD,0.899172,0.318202
78508,9012583,700,NiSb2,COD,0.987327,0.325877
78512,190327,700,NiSb3,ICSD,1.00553,0.315315
78533,42596,700,NiSe,ICSD,0.802418,0.322435
78561,416584,1000,NiSm2Sn4,ICSD,0.593288,0.302018
80074,1524520,700,Pb2Pd,COD,1.24872,0.328629
80171,250250,700,PbSb2Te4,ICSD,1.0844,0.325627
80173,648514,700,PbSe,ICSD,1.16514,0.316666
80184,77882,700,PbTe,ICSD,1.05342,0.265485
80307,648842,700,Pd5SeTl,ICSD,1.23744,0.306934
80357,8101145,700,PdSe,COD,0.863635,0.323507
80358,4310736,700,PdSe2,COD,0.943235,0.328569
80453,4000205,1000,Pr3Sb5Ti,COD,0.517632,0.292476
80457,649398,1000,Pr3Sn5,ICSD,0.593627,0.298896
80502,649242,700,PrRu4Sb12,ICSD,0.766633,0.322119
80517,649309,1000,PrSb2,ICSD,0.598629,0.302658
80529,657389,1000,PrSn2,ICSD,0.599761,0.287627
80574,1522860,700,Pt2Sn3,COD,1.22912,0.305848
80655,4343873,700,Pt8Sb11Sn14,COD,1.31814,0.304708
80798,1520875,1000,Rb2Te3,COD,0.587988,0.328089
80806,77991,1000,Rb3Sb,ICSD,0.506985,0.304697
80815,300212,1000,Rb4Sb6Sn,ICSD,0.602694,0.276905
80836,419402,1000,RbSb2,ICSD,0.61662,0.310709
80850,602830,1000,RbSmTe2,ICSD,0.51608,0.326421
80911,650282,700,Rh2Se3,ICSD,0.896029,0.317302
80946,9008145,700,Rh3Se8,COD,0.935072,0.325783
80946,9008145,1000,Rh3Se8,COD,1.13625,0.327057
81011,650286,700,RhSe2,ICSD,0.949304,0.314171
81011,650286,1000,RhSe2,ICSD,1.14306,0.327108
81128,9012406,700,RuSe2,COD,0.885876,0.328551
81333,4113278,700,Sb10Zn13,COD,1.0903,0.140598
81333,4113278,1000,Sb10Zn13,COD,1.14911,0.23636
81335,4317499,1000,Sb18Zr11,COD,0.550766,0.300842
81337,9007437,700,Sb2Se3,COD,1.03699,0.313981
81337,9007437,1000,Sb2Se3,COD,1.11337,0.309713
81344,651588,700,Sb2SnZn,ICSD,1.18219,0.28996
81355,76499,700,Sb2TlZn2,ICSD,1.31277,0.287551
81360,651733,1000,Sb2Y,ICSD,0.599856,0.289423
81363,9015418,700,Sb2Zn,COD,1.0836,0.243306
81363,9015418,1000,Sb2Zn,COD,1.13123,0.269974
81368,651550,1000,Sb3Sm4,ICSD,0.573093,0.30586
81369,656380,1000,Sb3Sm5,ICSD,0.568051,0.30801
81392,4000207,1000,Sb5Sm3Ti,COD,0.587298,0.309652
81397,1524598,700,Sb5Zn6,COD,1.07733,0.171355
81397,1524598,1000,Sb5Zn6,COD,1.13441,0.235363
81398,418213,700,Sb65Zn84,ICSD,1.0903,0.140598
81398,418213,1000,Sb65Zn84,ICSD,1.14911,0.23636
81403,36537,700,SbSe2Tl,ICSD,1.18956,0.287046
81408,9008720,1000,SbSm,COD,0.548846,0.304316
81409,423292,1000,SbSm2,ICSD,0.545866,0.296664
81416,152638,1000,SbTbZr,ICSD,0.5061,0.286635
81417,651642,700,SbTe2Tl,ICSD,1.16829,0.271994
81423,1010882,700,SbTl,COD,1.1427,0.31523
81434,9008882,700,SbZn,COD,1.09213,0.187381
81434,9008882,1000,SbZn,COD,1.13843,0.249965
81456,106965,1000,ScSn2,ICSD,0.526017,0.283367
81473,43857,700,Se2Sn,ICSD,1.02582,0.3205
81473,43857,1000,Se2Sn,ICSD,1.1283,0.31614
81485,652213,700,Se2Zn,ICSD,1.02896,0.320371
81485,652213,1000,Se2Zn,ICSD,1.2226,0.306669
81490,1524609,700,Se3SnTl2,COD,1.25282,0.323886
81499,652069,700,Se3Tl2,ICSD,1.23175,0.315537
81544,48145,700,Se9V2,ICSD,0.847998,0.311043
81548,108293,700,SeSn,ICSD,1.04023,0.308464
81548,108293,1000,SeSn,ICSD,1.12483,0.301466
81563,9008879,1000,SeZn,COD,1.21675,0.313641
81567,413715,1000,Si19Te8,ICSD,0.534315,0.318111
81650,652643,1000,Sm11Sn10,ICSD,0.57879,0.318532
81660,652647,1000,Sm4Sn3,ICSD,0.569773,0.323638
81661,652648,1000,Sm5Sn3,ICSD,0.549456,0.311653
81662,652642,1000,Sm5Sn4,ICSD,0.57263,0.32362
81666,152627,1000,SmSnZn,ICSD,0.512273,0.317299
81693,416771,1000,Sn2Y,ICSD,0.56618,0.264837
81702,4000005,1000,Sn3Ti2,COD,0.521091,0.307884
81719,165183,1000,Sn5Sr3,ICSD,0.570332,0.275161
81730,69562,700,SnTe3Tl2,ICSD,1.24493,0.292299
81731,1523050,700,SnTe3Tl4,COD,1.23278,0.320392
81732,73666,700,SnTe5Tl2,ICSD,1.16947,0.266984
81804,653179,1000,Te2Y,ICSD,0.603337,0.289813
81808,410895,700,Te3Tl2,ICSD,1.21984,0.262736
81814,653174,1000,Te3Y2,ICSD,0.549748,0.283063
81832,1521988,700,TeTl,COD,1.19157,0.310619
81839,80076,700,TeZn,ICSD,1.01109,0.294306
81839,80076,1000,TeZn,ICSD,1.14848,0.318973
81844,653245,1000,Th2Tl,ICSD,0.541276,0.325982
