,id,T,formula,database,zT_pred,zT_std
7799,2210014,1000,Ir3MgSi7,COD,1.0683798999999998,0.15019363
7800,160709,1000,CoMn2Sb,ICSD,1.0683328,0.12486313
7801,656748,700,Ga52Lu15Ni44,ICSD,1.0683239,0.10960838
7802,154393,1000,Ba8Ge43,ICSD,1.0682527,0.0933681
7803,605172,700,AgGa40Mo8,ICSD,1.0681912,0.08553143
7804,1526973,1000,As6Rh7Yb4,COD,1.068184,0.123650536
7805,640720,1000,In2Zr,ICSD,1.0681475,0.122038186
7806,159886,1000,CuHo3S7Si,ICSD,1.068129,0.08486987
7807,420927,1000,Ca7Cl2H12,ICSD,1.0681168,0.106922664
7808,648073,1000,PSTm,ICSD,1.0680785,0.1529896
7809,407672,1000,H18I6N6Ni,ICSD,1.0680454,0.098662935
7810,24706,1000,BrHg2N,ICSD,1.0680428,0.22527003
7811,174217,1000,C2H6GaI3Se,ICSD,1.0680375,0.18637308
7812,151357,1000,C2H3O4Rb,ICSD,1.0680146,0.12228061
7813,1522706,1000,Ga3Hf2,COD,1.0680001,0.11792162
7814,646674,1000,Ni5Si3Yb,ICSD,1.0679724,0.114962265
7815,808,700,Br3CdRb,ICSD,1.067962,0.17050418
7816,631352,1000,EuIn2Se4,ICSD,1.0679415,0.12525764
7817,412641,1000,C3H7Be2K3O13,ICSD,1.0678497999999998,0.124213904
7818,1527092,1000,Cl3NiRb,COD,1.0678447,0.14458539
7819,262028,1000,As9Cu2I2P3S9,ICSD,1.0677025,0.14426656
7820,410948,1000,Br9TeW,ICSD,1.0676571,0.11640473
7821,641618,1000,LaOsSi3,ICSD,1.0676552,0.15318768
7822,2001810,1000,InNb3Se12,COD,1.0675707,0.1150882
7823,621919,1000,Ce2Re3Si5,ICSD,1.0675563,0.1905781
7824,162075,1000,C3H18I9N9Sb2,ICSD,1.0674897,0.1459353
7825,415307,1000,BiBrMnS2,ICSD,1.0674733,0.15266246
7826,416328,1000,Na2O4Rb2Si,ICSD,1.0673388,0.15290605
7827,31916,1000,CoO2Pt,ICSD,1.0673287,0.14784168
7828,636743,1000,Ge10Ir4Tb5,ICSD,1.0673112,0.15789405
7829,630683,1000,Er3In5,ICSD,1.0672723,0.15183228
7830,1510581,700,Au6Rb4S5,COD,1.0672638,0.21613558
7831,424761,1000,As4Ba3Cd2,ICSD,1.0672413,0.14834653
7832,1404,1000,As14Ba3,ICSD,1.0671816,0.08648203
7833,263089,1000,Ge9Nd2,ICSD,1.0671254,0.09780653
7834,31362,1000,C4CoO4Tl,ICSD,1.0671048,0.119369805
7835,4333601,1000,Ba3Ge16Rh4,COD,1.0670832,0.12117677
7836,2009610,1000,HK2O4P,COD,1.0670699,0.12347086
7837,607321,1000,Al4DyNi,ICSD,1.0670652,0.13425045
7838,2206750,1000,GaRbS2,COD,1.0670612,0.14620039
7839,623635,1000,CoGe2Ti,ICSD,1.0670536,0.12697534
7840,4326719,1000,Bi2EuMg2,COD,1.0670501,0.17551707
7841,53655,700,Ge4Ir,ICSD,1.0669832,0.1255809
7842,414144,1000,B6CsH15N3,ICSD,1.0669428,0.14679107
7843,425850,1000,Co3O14P2Pb3Te,ICSD,1.0668951999999998,0.12609369
7844,15324,1000,H2KNO3S,ICSD,1.066859,0.20115204
7845,248547,1000,Cd20CeNi2,ICSD,1.0668017,0.18780127
7846,4329714,700,Au3CsGa2,COD,1.0667721,0.22870639
7847,65118,700,Br6K2Te,ICSD,1.0667495,0.17642222
7848,71970,700,AgGaP2Se6,ICSD,1.0667369,0.084542975
7849,99113,1000,Ge2HoPd2,ICSD,1.0667148000000002,0.12660713
7850,260695,1000,Ga12V7Zn39,ICSD,1.0667081,0.11518426
7851,165219,1000,K10Tl7,ICSD,1.0667028,0.18987769
7852,602880,1000,Sn3Tb,ICSD,1.0666289,0.10255733
7853,97927,1000,Cl6H8N2Pt,ICSD,1.0665448,0.20811275
7854,391296,700,GeMn2Se4,ICSD,1.0665333,0.07474658
7855,26352,1000,CoH16N4O11P3,ICSD,1.0664865,0.15247223
7856,412073,700,CsCu3Dy2S5,ICSD,1.066387,0.12106916
7857,8102655,1000,C4H3CsO4,COD,1.066337,0.15204883
7858,607899,1000,Al2GdNi,ICSD,1.0663167,0.20546967
7859,630271,1000,DySe2Tl,ICSD,1.0662619,0.1595417
7860,102478,700,Co4Gd3Sn13,ICSD,1.0662063,0.15495351
7861,7221202,1000,BaMg2Sb2,COD,1.0661726,0.14413805
7862,610063,1000,As2Co2Eu,ICSD,1.0661644,0.1360963
7863,191291,1000,Al43Ti4Yb6,ICSD,1.0661402,0.15717812
7864,1509444,1000,AgLi2Pb,COD,1.0660805,0.18934318
7865,2013914,1000,Cl5CrH2ORb2,COD,1.0660194,0.17573132
7866,619554,1000,CaS4Tm2,ICSD,1.065997,0.12211551
7867,601342,1000,P14PbZn,ICSD,1.0659388,0.11322005
7868,1008243,1000,GaMo4Se8,COD,1.0659242,0.11938184
7869,631913,1000,FeGdGe2,ICSD,1.0659091,0.19700865
7870,7221192,1000,Sb2SrZn,COD,1.0659081,0.124328434
7871,629773,1000,Dy4Ge6Ir7,ICSD,1.0658396,0.11009389
7872,2208450,700,FeH12K2O14S2,COD,1.0658134,0.12495588
7873,52463,1000,Si5Ta2V4,ICSD,1.0657854,0.13249658
7874,424442,1000,CoI12Tb7,ICSD,1.0656877,0.15547976
7875,184243,1000,Ge4Ho11In6,ICSD,1.0656822,0.12920792
7876,69973,700,B6BrCs3H12Se4,ICSD,1.0656667,0.21118316
7877,1532885,1000,Er2FeSi2,COD,1.0656443000000002,0.17152251
7878,261018,1000,C10H8K4N10O7W2,ICSD,1.0656383,0.17621437
7879,1509758,1000,Ag25Bi3O18,COD,1.065636,0.1752789
7880,4312386,1000,C7H7CsO4,COD,1.0656273,0.1270905
7881,640194,700,InPPt5,ICSD,1.0656079,0.15422927
7882,160099,1000,Ho2Pb3S12Sn3,ICSD,1.0655658,0.14301660000000002
7883,2212112,1000,C3H5KN4O3S,COD,1.0655268,0.16826531
7884,611293,700,AsRu,ICSD,1.0655165,0.11334879
7885,646396,1000,Ni2S2Tl,ICSD,1.0654903999999998,0.15941069
7886,1526225,1000,GaSe8V4,COD,1.0654302,0.0961784
7887,4341884,1000,BaGe5,COD,1.0654206,0.07914447
7888,36380,1000,FeK2NaO3,ICSD,1.0653643999999998,0.122147426
7889,409491,1000,H12MgO14Rb2S2,ICSD,1.0653435,0.18797614
7890,189302,1000,Fe3H6KO14S2,ICSD,1.0653374,0.15527159
7891,151858,1000,ErPd2Si,ICSD,1.0652794,0.15450372
7892,602064,1000,Ge5Ru3Tm2,ICSD,1.0652626,0.12310488
7893,58193,1000,Al2Tm,ICSD,1.0652437,0.11925246
7894,63137,1000,C2H9KMgO10,ICSD,1.0651494,0.13233905
7895,623462,1000,CoGe2La,ICSD,1.0650041,0.14187704
7896,1530835,1000,Br9K3Mo2,COD,1.0649939,0.20726597
7897,401905,1000,Br6TaTe2,ICSD,1.0649638,0.1347699
7898,5910260,700,Hg2I3NaO2,COD,1.0649338,0.24988508
7899,4318772,1000,NdRbSe2,COD,1.0649055,0.166298
7900,165188,1000,In7K2Sr,ICSD,1.0648863000000002,0.11638571
7901,35676,700,GeLiTe2,ICSD,1.0648296,0.147379
7902,30702,1000,As4Ba3Sn2,ICSD,1.0648046999999998,0.11044702
7903,637704,1000,Ge5Rh3Tb2,ICSD,1.0647995,0.11749696
7904,637474,1000,Ge13Os4Tb3,ICSD,1.0647827,0.17017193
7905,1525486,1000,ErGa3,COD,1.0647353000000002,0.15265816
7906,109428,1000,ErGe2Ni2,ICSD,1.0646982,0.11988522
7907,90152,700,KP2SbSe6,ICSD,1.064659,0.13778806
7908,416422,1000,EuGe2Pt2,ICSD,1.0645901000000002,0.13760723
7909,1524594,1000,EuIn2,COD,1.0644857,0.10866467
7910,7205996,1000,C9H8Cl3CsO9,COD,1.0644844,0.17651857
7911,155802,1000,In5NdRh,ICSD,1.0644832,0.07639417
7912,418334,1000,Bi6Cl10Pt,ICSD,1.064439,0.12686437
7913,184344,1000,C8H12Fe3I4N2O12,ICSD,1.0643764,0.15193045
7914,1511584,1000,B6Co21Re2,COD,1.0643341999999998,0.14616947
7915,640581,1000,In3Sr,ICSD,1.0643265,0.08907253
7916,427395,1000,Cl6Ir2Se9,ICSD,1.0643208,0.11551675
7917,9011922,1000,B2CaH12O10,COD,1.064296,0.14142144
7918,66662,700,As3Tc2,ICSD,1.0642418,0.09777735
7919,636630,1000,Ge6Ho4Ir7,ICSD,1.0642295,0.14396565
7920,414475,1000,In2IrNd,ICSD,1.0642268999999998,0.12845226
7921,153030,1000,GaSb9Yb11,ICSD,1.0641879,0.14397109
7922,31594,1000,I3Pu,ICSD,1.0641513,0.15370971
7923,627141,1000,Cu2DyGe2,ICSD,1.0641508,0.12684315
7924,601343,1000,CdP14Pb,ICSD,1.0641462,0.10770017
7925,87913,700,GeNiPd,ICSD,1.0640738,0.12459114
7926,164729,1000,Au2Ge2Nd,ICSD,1.0640313999999995,0.18009955
7927,2207163,1000,C12H24AsCsO6Se3,COD,1.0639056,0.20187972
7928,165394,1000,In48Na26Rb3,ICSD,1.0638587,0.11961791
7929,182050,1000,Cu2EuSn2,ICSD,1.0637802,0.14641464
7930,412653,1000,EuMg2Sb2,ICSD,1.0637255,0.15027465
7931,251131,700,FeGe3K2Se8,ICSD,1.0637006000000002,0.16165063
7932,26266,700,Cs2Pt3S4,ICSD,1.0636821,0.20085378
7933,247862,1000,Ce3In11Pd,ICSD,1.0636796999999998,0.09688504
7934,412159,1000,Br6H8N2Re,ICSD,1.0636708,0.18287605
7935,154808,1000,CuH6O5Sr,ICSD,1.0636685,0.14664046
7936,424443,1000,FeI12Tb7,ICSD,1.0636231000000005,0.15614994
7937,616814,1000,BiMnNa,ICSD,1.063556,0.18007109
7938,103101,700,Cu3Sn,ICSD,1.0635496000000002,0.14045943
7939,2208074,700,C2H2CsNaO4,COD,1.0635242,0.19552648
7940,151294,1000,CHKO2,ICSD,1.0634699,0.13202439
7941,82637,700,Ag2As3K5Se9,ICSD,1.0634521,0.16124192
7942,4321118,1000,AlLiSe2,COD,1.0634513,0.14974588
7943,75112,700,Cu2KSe4Ta,ICSD,1.0634422,0.16012147
7944,616398,1000,Be13Pu,ICSD,1.0634238,0.14718382
7945,85679,700,AuK2PS4,ICSD,1.0634036,0.17689052
7946,411167,1000,Ba4Cd3S10Tb2,ICSD,1.0633129,0.16589078
7947,608375,1000,Al2Lu,ICSD,1.0632939,0.15818736
7948,1524938,1000,Eu3Rh4Sn13,COD,1.0632825,0.14011605
7949,425071,1000,Fe2Rb4S5,ICSD,1.0632225,0.13813114
7950,629616,1000,DyFe6Ga6,ICSD,1.0631732,0.12846035
7951,651522,1000,Sb4Se9Sm3,ICSD,1.0631405,0.13524963
7952,7221193,1000,Cu3KS2,COD,1.063131,0.13132739
7953,4311784,1000,Se5SnSr2,COD,1.0630786,0.07364256
7954,1510599,1000,AuBiCa,COD,1.0630624,0.20815223
7955,57107,1000,Ge2Ni2Tm,ICSD,1.0630482,0.13520056
7956,4311009,700,FeGa,COD,1.0630249,0.14518456
7957,49583,1000,CsF3Fe,ICSD,1.0630243,0.20311266
7958,1526085,1000,Ge2IrTb,COD,1.0630207,0.16422779999999998
7959,25703,1000,Br8W3,ICSD,1.0630133999999998,0.13029717
7960,2310408,1000,As2PbS4,COD,1.0630003,0.18529135
7961,1510393,1000,Au2Er,COD,1.0629926,0.19316253
7962,658871,1000,Al43Dy6W4,ICSD,1.0629559,0.16323783
7963,183348,1000,CeIn4Pd2,ICSD,1.0629387,0.115961775
7964,410565,1000,BaHg11,ICSD,1.0628643999999998,0.13985033
7965,658242,1000,AuSb2Sm,ICSD,1.0628525,0.1413415
7966,4313788,1000,CdCsSe3Y,COD,1.0628442,0.21647236
7967,623663,1000,Co4Ge13Y3,ICSD,1.0628303999999995,0.13597363
7968,281708,1000,Cd2Cl6H16O8Sr,ICSD,1.0627685,0.15860313
7969,649841,1000,Pt2W,ICSD,1.0627403999999998,0.15520358
7970,163097,1000,C4H12N2O8S4Sr,ICSD,1.0627202,0.14288631
7971,1532685,1000,Cu4Ge4Ho3,COD,1.0627017,0.12533012
7972,401396,1000,AlBr7Se,ICSD,1.062696,0.113092944
7973,1980,1000,F2O2PRb,ICSD,1.0626779,0.18044761
7974,415529,700,LiRh3Sn5,ICSD,1.0626574,0.120049745
7975,97511,1000,BaBiIO2,ICSD,1.062611,0.19328362
7976,607622,1000,AlFeS7Tb3,ICSD,1.0625342,0.14289673
7977,2005895,1000,O14Os3Sn15,COD,1.0625205,0.15621917
7978,2019431,1000,Li2Sm5Sn7,COD,1.0625159,0.19612509
7979,1510173,1000,AuGeYb,COD,1.0624483999999998,0.15360463
7980,1006166,1000,Fe6Ge6Tb,COD,1.0624298,0.14849141
7981,414165,1000,Ba2GeSe2Te2,ICSD,1.0624186000000002,0.17086136
7982,2007286,1000,C10H20Cu2I3O5Rb,COD,1.0624168,0.15748893
7983,641029,1000,Ir3Si5Y2,ICSD,1.0623119,0.14042713
7984,75470,700,Br3InMn,ICSD,1.0622748,0.12528699999999998
7985,630641,1000,ErGePd2,ICSD,1.0622652,0.13817926
7986,1513881,1000,F5FeK2,COD,1.0622569,0.18161017
7987,611104,1000,As7Ni12Yb2,ICSD,1.0622383,0.118997276
7988,108380,700,CuInPt2,ICSD,1.0621624,0.11284127
7989,9012381,700,AsPd2,COD,1.0620916,0.14176801
7990,84370,1000,AgH4NS4W,ICSD,1.0619923,0.15835522
7991,53312,700,Cu2MnSb,ICSD,1.0619633,0.14184777
7992,649701,1000,Pt2SnY,ICSD,1.0619588,0.16174692
7993,75320,1000,NbTe4,ICSD,1.0619568,0.15744616
7994,4312159,700,I8Se9Ta4,COD,1.0619235,0.13511652
7995,1526631,1000,In2Sb6Yb5,COD,1.0619047,0.17850858
7996,648083,1000,PS4Yb,ICSD,1.061786,0.12565878
7997,1512537,1000,Ru,COD,1.0617208,0.33126238
7998,155944,1000,CuHo3S7Sn,ICSD,1.0617197,0.10378215
7999,93016,1000,Cs2H6O10STe,ICSD,1.0616863,0.24531445
8000,616641,1000,BiEr,ICSD,1.0616767,0.1905075
8001,637070,1000,GeMnRh2,ICSD,1.0616326,0.11831521
8002,423787,1000,Al2As4Sr3,ICSD,1.0616101999999998,0.13380145
8003,39205,1000,Ge3Ni3Sm,ICSD,1.0615658,0.11835617
8004,184244,1000,Er11Ge4In6,ICSD,1.061531,0.10864973
8005,92704,700,FeH8K2O12S2,ICSD,1.0615062,0.1515595
8006,54138,1000,Br3CaIn,ICSD,1.0615051000000002,0.10080272
8007,263042,1000,B8Ru6Ta7,ICSD,1.0614612,0.13616088
8008,2105802,1000,KLuS2,COD,1.0614386,0.1912767
8009,79938,1000,Ge2HoNi2,ICSD,1.0614252,0.13857007
8010,405702,700,Br12Se17Ta2,ICSD,1.0614091,0.11750863
8011,710015,1000,Ge5Sm,ICSD,1.0614069,0.07527504
8012,410956,1000,Sn3Sr,ICSD,1.0614038,0.114492744
8013,96225,1000,CsCu3Gd2Se5,ICSD,1.0612814,0.16631818
8014,613990,1000,B2FeIr5Mg2,ICSD,1.0612516,0.17375222
8015,183088,1000,NdOs4Sb12,ICSD,1.0612422,0.1407268
8016,649989,1000,PuTe3,ICSD,1.0612041,0.12964186
8017,419316,1000,CoH12Na2O14S2,ICSD,1.0611379,0.15792009
8018,424429,1000,Er6I10Ni,ICSD,1.061092,0.12879200000000002
8019,411182,1000,Ge4Pd4Yb3,ICSD,1.0610619,0.12972847
8020,75001,700,AlSiTe3,ICSD,1.0610343,0.11474933
8021,58635,700,BaBi2Cd,ICSD,1.0610123,0.18469712
8022,610303,700,As2Cu,ICSD,1.0610061000000002,0.15281498
8023,151206,700,Cu2FeSn,ICSD,1.0609145,0.123322606
8024,32021,1000,BaCd2Sb2,ICSD,1.0609043,0.11550979
8025,41841,1000,Ba9Fe4S15,ICSD,1.060893,0.17301965
8026,1523856,1000,GdPb3,COD,1.0608784,0.14123347
8027,107031,1000,ErGe6Mn6,ICSD,1.0608238,0.11067651
8028,25741,1000,GeHfSe,ICSD,1.0608116,0.13213374
8029,71063,700,NiTaTe2,ICSD,1.0606884,0.097046226
8030,413688,700,Cl5CrCs2H8O4,ICSD,1.0606707,0.22305104
8031,623216,700,CoGa8Tm2,ICSD,1.0606419,0.12520196
8032,248538,1000,Al3Hf,ICSD,1.0606236,0.14119299
8033,9008892,700,CuSn,COD,1.0606135,0.1078364
8034,245214,1000,Cu9EuMg2,ICSD,1.0606064,0.12421496
8035,181447,1000,CaIrSi3,ICSD,1.0605779,0.14071170000000002
8036,1511300,1000,BPd3Tm,COD,1.0605571000000005,0.17502573
8037,1527093,700,Br3NiRb,COD,1.0605563,0.17747316
8038,7205326,1000,C24H37CsO10,COD,1.0605377,0.14322079999999998
8039,412802,1000,In21La4Pd10,ICSD,1.0605247,0.11585799
8040,4123005,1000,As2BaFe2,COD,1.0605083999999998,0.14744501
8041,169772,700,CoEr2Ga8,ICSD,1.0605059,0.12609598
8042,8103057,1000,Na2Sn4Sr,COD,1.0605011999999998,0.18361476
8043,613129,1000,B2CoIr5Mg2,ICSD,1.0603873,0.14315376
8044,612001,1000,Au3Ho3Sb4,ICSD,1.060365,0.15238737
8045,4301693,700,Co2Eu3In15,COD,1.060314,0.09618357
8046,416211,700,As2CsSe3,ICSD,1.0602628,0.1389586
8047,20696,700,Co2Ga8Yb,ICSD,1.0602553999999995,0.11792625
8048,9008896,700,FeTe,COD,1.0600448,0.105017155
8049,25743,1000,GeHfTe,ICSD,1.0600254999999998,0.12250706
8050,80944,1000,Cl12Se17W2,ICSD,1.0599601,0.12526396
8051,4030442,1000,Co3Cs4F10,COD,1.0599465,0.20919359
8052,72542,1000,Cs4Se13Tc6,ICSD,1.0599165000000002,0.19505629
8053,623923,700,CoIn5Nd,ICSD,1.0598521,0.14154805
8054,23248,1000,As2SrZn2,ICSD,1.0597371000000002,0.1352237
8055,94535,1000,H6K2O6Sn,ICSD,1.0597055,0.16770707
8056,427804,1000,P7Pb,ICSD,1.0596819,0.15220279
8057,237508,700,PbSe4Tl2Zr,ICSD,1.0595851,0.15193772
8058,52969,1000,CoGeMn,ICSD,1.0594527,0.13834292
8059,623215,700,CoGa5Tm,ICSD,1.0594312,0.12503820000000002
8060,1532692,1000,Cu4Er3Ge4,COD,1.0594037,0.13497820000000002
8061,603428,1000,Cu2LuSn2,ICSD,1.0593892,0.12823594
8062,649946,1000,PuSb2,ICSD,1.0593404,0.13682662
8063,15088,1000,O3RbReS,ICSD,1.0593301000000002,0.19577019
8064,636632,1000,Ge10Ho5Ir4,ICSD,1.0593231,0.13762339999999998
8065,615021,1000,B6Ni20Ta3,ICSD,1.0593213,0.12767518
8066,608444,1000,Al18Mg3Ta2,ICSD,1.0593125,0.14797822
8067,110364,1000,CHO2Tl,ICSD,1.0593075,0.20261402
8068,9009413,1000,ClHO3Pb3,COD,1.0592881,0.20155868
8069,9008567,700,Ge,COD,1.0592872,0.13707834
8070,107210,1000,CeGe2Ni2,ICSD,1.0592183000000002,0.15455694
8071,9012386,700,Pd20Sb7,COD,1.0591781999999998,0.14767258
8072,9011447,1000,As2S8Sb3Tl,COD,1.0591183000000002,0.17955631
8073,7221493,1000,Bi3Yb5,COD,1.0590794,0.21421896
8074,4305271,1000,Cs3NdP2S8,COD,1.0589743,0.18629472
8075,2002427,1000,BaCoO5Yb2,COD,1.0589459,0.15056676
8076,656841,1000,NiSb2U,ICSD,1.0589353,0.19966388
8077,1531204,1000,Co12P7Yb2,COD,1.0589198,0.16341813
8078,4316057,1000,BBaS4Sb,COD,1.0588813,0.15970014
8079,4000783,700,Te3Tl2Zr,COD,1.0588253,0.13674752
8080,634234,1000,Ga2GdNi3,ICSD,1.0588017,0.12622958
8081,4000207,1000,Sb5Sm3Ti,COD,1.0587989,0.16325547
8082,184238,1000,Ho11In6Si4,ICSD,1.0587922,0.116095245
8083,30751,1000,IrLaSi3,ICSD,1.0587483999999998,0.13676828
8084,611189,700,AsPd3,ICSD,1.0586963,0.15724747
8085,423067,700,Ga4GdNi,ICSD,1.0586822,0.11691423
8086,4318854,700,FeGa6Ge6Sm4,COD,1.058663,0.13032115
8087,72379,700,K2Se5Sn2,ICSD,1.0586501,0.14534022
8088,425158,700,Ba2GaSbTe5,ICSD,1.0586299,0.16817975
8089,416650,1000,CoH8O16P4Tl2,ICSD,1.0585072,0.204584
8090,632807,1000,FeNb2Se4,ICSD,1.0584615,0.14296928
8091,656941,1000,DySn2,ICSD,1.058441,0.15506895
8092,629775,1000,Dy5Ge10Ir4,ICSD,1.0584385,0.15490443
8093,611242,1000,AsPtTm,ICSD,1.0584233,0.124061614
8094,608088,1000,Al2Hf,ICSD,1.0583549,0.1337223
8095,622798,700,CoErGa5,ICSD,1.0583317,0.11334414
8096,1350,1000,Cl3HgN3S4,ICSD,1.05828,0.14374068
8097,53687,1000,GeMnNi2,ICSD,1.0582594,0.12130833
8098,9012050,700,Cr2Se4Zn,COD,1.0582497,0.12230218
8099,634317,700,Ga16Hf6Ni7,ICSD,1.058201,0.102292985
8100,618976,1000,CTlZr2,ICSD,1.058187,0.19391885
8101,186293,1000,NiSn2Y,ICSD,1.0581508,0.11578801
8102,23264,1000,Ga2Pb2S5,ICSD,1.058135,0.17536196
8103,9012873,700,Ag3AuS2,COD,1.0581218,0.113331035
8104,30734,1000,Rb2Te5,ICSD,1.0581218,0.14471827
8105,630639,1000,Er3Ge13Os4,ICSD,1.0580597,0.14393058
8106,313,1000,F2H6K2O6Te,ICSD,1.0579261999999998,0.22693819
8107,32518,1000,BClH4Na2O4,ICSD,1.0578923999999998,0.13052157
8108,1530970,1000,Na3O2Tl,COD,1.0578593,0.20115754
8109,621640,1000,CeNiSb2,ICSD,1.057787,0.19144234
8110,614534,1000,B2Ir5Mg2Ni,ICSD,1.0577132,0.16327123
8111,25737,1000,HfSiTe,ICSD,1.0576837,0.16029465
8112,630618,1000,Er5Ge10Ir4,ICSD,1.0576495,0.13827291
8113,414187,1000,Cs2LiNbS4,ICSD,1.0576178,0.21359316
8114,55855,1000,B4CsH11NaO13,ICSD,1.0575844,0.17940865
8115,65145,1000,Cl6ErNa3,ICSD,1.0575264,0.14985988
8116,1008026,1000,H5NaO4S,COD,1.0575129,0.14133991
8117,94515,1000,F2H3K3O8S2,ICSD,1.0574783,0.18367636
8118,4319305,1000,AgCs5Se27Ti6,COD,1.0573921999999998,0.16032885
8119,600719,1000,Nb2PdSe6,ICSD,1.0573772,0.14045249
8120,1525227,700,Cu2NiSn,COD,1.0573198,0.14316782
8121,5910100,1000,LaPb3,COD,1.0572975,0.15760744
8122,409720,700,CoH12O14Rb2Se2,ICSD,1.0572786,0.14185409
8123,106848,1000,Co2GdGe2,ICSD,1.0572503,0.19038999
8124,622852,1000,CoErSi2,ICSD,1.0572494,0.14897455
8125,642602,1000,LuSe2Tl,ICSD,1.0571716,0.16028263
8126,657392,1000,SmSn2,ICSD,1.0571713,0.09618605
8127,631309,1000,EuGe3Rh,ICSD,1.0571316000000002,0.127911
8128,629666,1000,Dy2Fe3Si5,ICSD,1.0571145,0.15030661
8129,4318213,1000,AsKS5Sn,COD,1.0570718,0.13278155
8130,157520,1000,Ge3Pu,ICSD,1.0570606000000002,0.12513065
8131,380345,1000,Br12Cd3Co2H44N12O4,ICSD,1.0570598999999998,0.18182746
8132,62101,1000,KNa7O7Pb2,ICSD,1.0570382,0.21648256
8133,416139,1000,Ca2Pd3Sb4,ICSD,1.0570269,0.15204868
8134,240099,700,CoErSn2,ICSD,1.0569729,0.122061856
8135,636649,1000,Ge10Ho5Os4,ICSD,1.0569527,0.16062728
8136,635043,1000,GaPPd5,ICSD,1.0569061000000002,0.14219081
8137,1522913,1000,GdSn3,COD,1.0568653,0.09066453
8138,190145,1000,BiHoNi,ICSD,1.0568482,0.15436070000000002
8139,32507,1000,H12I8MgO6,ICSD,1.0568476,0.17042474
8140,2105373,700,Ag2PSe3,COD,1.0568473,0.12970324
8141,152109,1000,Fe2TbZn20,ICSD,1.0568291,0.1439568
8142,4031386,1000,H3HoO3,COD,1.0568113,0.14596234
8143,9008306,1000,CH12CaO9,COD,1.0567873,0.13337106
8144,181873,1000,B6H8O8Rb,ICSD,1.0566434,0.11512335
8145,98235,1000,Ge3Nd2Zn6,ICSD,1.0566231,0.10182431
8146,173312,700,CdCsDyTe3,ICSD,1.0565393,0.17893927
8147,33262,1000,H8KLi3N4,ICSD,1.0565246,0.14706738
8148,97509,1000,BiBrO2Sr,ICSD,1.0564821000000002,0.2102187
8149,93878,1000,CoCs2O4Si,ICSD,1.0564724,0.17907265
8150,8125,1000,BrH4NaO2,ICSD,1.0564653,0.17245339999999998
8151,60860,700,Cu3NaTe2,ICSD,1.0564412,0.123020425
8152,419822,1000,Ga3RbS5,ICSD,1.0563972,0.12776619
8153,27799,1000,CoF6H12O6Sn2,ICSD,1.0563923000000002,0.16740009
8154,2100600,1000,C12H16N12O16Rb3,COD,1.0563892,0.14785892
8155,8100086,1000,Eu2Ge3Li,COD,1.0563846,0.14656924
8156,93485,1000,Cs2NiP2S6,ICSD,1.0563436000000002,0.14977093
8157,1100489,1000,C3H9IPb,COD,1.056289,0.17322128
8158,1522288,1000,Ga3Tm,COD,1.0562862,0.13486972
8159,98237,1000,Gd2Ge3Zn6,ICSD,1.056262,0.09996535
8160,23227,1000,Ga5Mg2,ICSD,1.0562583,0.087324545
8161,2205270,700,Cl4CoNO3Rb3,COD,1.0561832,0.17619601
8162,4326720,1000,Bi2Mg2Yb,COD,1.0561671,0.17804319
8163,160543,1000,Dy2Sn5,ICSD,1.0561234,0.1346648
8164,9012535,700,Cu7Hg6,COD,1.0560945,0.15207046
8165,1511229,1000,BLuPd3,COD,1.0560831,0.14277956
8166,627959,1000,CuHoPb,ICSD,1.0560508,0.18439263
8167,2004493,1000,I2P,COD,1.0560346,0.13486543
8168,658580,1000,Ge2NiPr,ICSD,1.0560178999999998,0.112240985
8169,34429,1000,Cl2CoH12O6,ICSD,1.0559934,0.14465517
8170,109132,1000,Au4Ti,ICSD,1.0559727,0.14396885
8171,75350,1000,CsCuH8O13P3,ICSD,1.0559416,0.20706284
8172,151486,1000,FeO7P2Pb,ICSD,1.0558658,0.13044165
8173,422455,1000,Cu4Sn2Sr,ICSD,1.0557979,0.13081469
8174,1530478,1000,CdCl3Rb,COD,1.055719,0.14873783
8175,163763,1000,Fe6Ga6Tb,ICSD,1.05569,0.15489048
8176,1532234,1000,Br3MnRb,COD,1.0556191,0.23342259
8177,410437,1000,In2PdYb,ICSD,1.0555128,0.15977287
8178,23326,700,CsCu3S2,ICSD,1.0554832,0.14741005
8179,73275,1000,Br8Li6Mg,ICSD,1.0554424999999998,0.19331309
8180,602717,1000,MgSiYb,ICSD,1.0554217,0.13957925
8181,173972,1000,Mo3Sb7,ICSD,1.0553682,0.15165998
8182,185623,700,InNi3,ICSD,1.0553517,0.10481748
8183,658121,1000,Al2Au2Dy,ICSD,1.0553102,0.18089081
8184,2005721,1000,C4H12O9Sr,COD,1.0552812,0.14797203
8185,246914,700,CoIn5Pr,ICSD,1.0552462,0.121091075
8186,601719,700,Cr5InSe8,ICSD,1.0551743999999998,0.09350535
8187,640589,1000,In5Tb3,ICSD,1.0551715,0.12687343
8188,425299,1000,Cu9Mn3Nd2P7,ICSD,1.0551687,0.15017381
8189,91541,1000,H12K2NiO14S2,ICSD,1.0551583,0.15266041
8190,9171,1000,H12Na2O9Si,ICSD,1.055104,0.12337947
8191,84844,700,Cl6Cs2KTb,ICSD,1.0550905000000002,0.1563898
8192,4001263,700,Ce2Ga12Ni,COD,1.0550694,0.10612854
